Customer_ID,Loan_Amount,Customer_Vintage,No_of_MFIs,Category,Region,Income,Credit_Score,CREATED_TS,Final_Status
3675,121718,2,4,Unique,East,51900,770,2025-06-03 02:00:00,Approved
3676,10192,0,3,Unique,East,59854,722,2025-06-03 03:00:00,Rejected
3677,257536,5,4,CAGL+2,West,23917,656,2025-06-03 04:00:00,Rejected
3678,46413,7,5,CAGL+1,North,53992,742,2025-06-03 05:00:00,Approved
3679,153888,8,1,CAGL+2,North,40652,558,2025-06-03 06:00:00,Rejected
3680,49082,5,1,CAGL+1,East,23775,742,2025-06-03 07:00:00,Approved
3681,133130,5,2,CAGL+2,West,76825,615,2025-06-03 08:00:00,Approved
3682,60940,0,5,Unique,East,23080,662,2025-06-03 09:00:00,Approved
3683,173202,4,5,CAGL+2,North,44699,746,2025-06-03 10:00:00,Rejected
3684,50142,2,4,CAGL+1,North,28919,579,2025-06-03 11:00:00,Rejected
3685,46468,6,2,CAGL+2,North,60248,649,2025-06-03 12:00:00,Approved
3686,151727,8,5,Unique,North,33260,661,2025-06-03 13:00:00,Rejected
3687,188969,5,5,CAGL+1,East,39860,793,2025-06-03 14:00:00,Rejected
3688,246187,4,5,CAGL+2,North,22730,560,2025-06-03 15:00:00,Rejected
3689,52056,6,3,CAGL+1,East,11904,695,2025-06-03 16:00:00,Rejected
3690,61831,8,5,CAGL+1,North,10395,583,2025-06-03 17:00:00,Rejected
3691,259664,4,3,CAGL+2,North,58036,725,2025-06-03 18:00:00,Approved
3692,118117,4,5,Unique,South,37147,555,2025-06-03 19:00:00,Rejected
3693,286815,9,1,CAGL+1,West,12982,574,2025-06-03 20:00:00,Rejected
3694,299192,3,3,CAGL+2,South,54000,672,2025-06-03 21:00:00,Approved
3695,298107,4,3,CAGL+2,South,44103,574,2025-06-03 22:00:00,Rejected
3696,53954,6,4,Unique,North,73594,749,2025-06-03 23:00:00,Approved
3697,243192,2,5,CAGL+2,West,67247,799,2025-06-04 00:00:00,Rejected
3698,10717,3,2,Unique,South,70062,766,2025-06-04 01:00:00,Approved
3699,283820,8,2,CAGL+2,South,13585,793,2025-06-04 02:00:00,Approved
3700,190882,1,2,Unique,East,74080,696,2025-06-04 03:00:00,Rejected
3701,128696,7,2,CAGL+1,West,47504,660,2025-06-04 04:00:00,Approved
3702,14994,8,1,Unique,South,74307,611,2025-06-04 05:00:00,Approved
3703,276378,4,2,CAGL+2,South,27758,659,2025-06-04 06:00:00,Approved
3704,79300,6,4,CAGL+1,East,67723,710,2025-06-04 07:00:00,Approved
3705,47405,5,2,CAGL+2,North,35068,715,2025-06-04 08:00:00,Approved
3706,33185,0,4,CAGL+1,South,55063,603,2025-06-04 09:00:00,Approved
3707,184514,7,3,CAGL+2,West,71795,663,2025-06-04 10:00:00,Approved
3708,143653,8,5,CAGL+1,East,59812,704,2025-06-04 11:00:00,Approved
3709,61717,9,2,CAGL+2,West,41050,771,2025-06-04 12:00:00,Approved
3710,12763,0,4,CAGL+2,West,68763,644,2025-06-04 13:00:00,Approved
3711,65480,7,4,Unique,West,25577,582,2025-06-04 14:00:00,Rejected
3712,179831,2,5,CAGL+1,East,58929,639,2025-06-04 15:00:00,Rejected
3713,217139,5,3,CAGL+2,West,52697,599,2025-06-04 16:00:00,Rejected
3714,128094,9,2,CAGL+2,South,34058,693,2025-06-04 17:00:00,Approved
3715,166379,7,4,Unique,East,19977,600,2025-06-04 18:00:00,Rejected
3716,237443,4,2,Unique,South,67288,703,2025-06-04 19:00:00,Approved
3717,21064,7,1,CAGL+1,North,21979,599,2025-06-04 20:00:00,Rejected
3718,86848,6,4,CAGL+2,South,32608,785,2025-06-04 21:00:00,Approved
3719,47548,6,3,Unique,West,34360,580,2025-06-04 22:00:00,Rejected
3720,178017,6,5,Unique,North,62727,738,2025-06-04 23:00:00,Rejected
3721,278620,8,4,CAGL+2,West,79191,644,2025-06-05 00:00:00,Rejected
3722,12382,5,1,CAGL+1,East,53790,712,2025-06-05 01:00:00,Approved
3723,186348,5,5,CAGL+1,East,75374,617,2025-06-05 02:00:00,Rejected
3724,89698,8,3,CAGL+2,North,62427,778,2025-06-05 03:00:00,Approved
3725,255762,5,2,CAGL+2,South,45887,557,2025-06-05 04:00:00,Rejected
3726,253381,6,2,CAGL+2,West,35039,619,2025-06-05 05:00:00,Approved
3727,55095,6,4,CAGL+1,South,52327,629,2025-06-05 06:00:00,Approved
3728,299341,1,5,Unique,West,32024,693,2025-06-05 07:00:00,Rejected
3729,32010,7,1,CAGL+1,West,49820,598,2025-06-05 08:00:00,Rejected
3730,143962,5,1,Others,South,73514,657,2025-06-05 09:00:00,Approved
3731,119162,3,3,Unique,East,58740,627,2025-06-05 10:00:00,Rejected
3732,280170,6,5,CAGL+1,East,52631,787,2025-06-05 11:00:00,Rejected
3733,78842,7,5,CAGL+2,North,54212,683,2025-06-05 12:00:00,Approved
3734,281421,0,2,Unique,South,77305,610,2025-06-05 13:00:00,Approved
3735,183311,9,3,CAGL+2,East,41177,631,2025-06-05 14:00:00,Approved
3736,286827,3,3,Unique,East,41400,731,2025-06-05 15:00:00,Approved
3737,141742,3,3,Unique,West,35801,731,2025-06-05 16:00:00,Approved
3738,230283,9,5,CAGL+1,West,74199,773,2025-06-05 17:00:00,Rejected
3739,158961,8,2,Unique,East,16789,784,2025-06-05 18:00:00,Approved
3740,185607,5,3,CAGL+1,North,11796,593,2025-06-05 19:00:00,Rejected
3741,255144,3,2,Others,East,78502,710,2025-06-05 20:00:00,Approved
3742,162711,0,3,CAGL+1,North,17379,709,2025-06-05 21:00:00,Approved
3743,205784,7,5,Others,North,55694,756,2025-06-05 22:00:00,Rejected
3744,262217,8,2,Others,West,66969,777,2025-06-05 23:00:00,Approved
3745,173244,4,4,Unique,North,70625,575,2025-06-06 00:00:00,Rejected
3746,111158,4,3,CAGL+1,South,32419,644,2025-06-06 01:00:00,Approved
3747,283721,9,5,Others,South,60095,552,2025-06-06 02:00:00,Rejected
3748,292320,7,2,Unique,West,32623,781,2025-06-06 03:00:00,Rejected
3749,73972,7,1,CAGL+1,East,10294,649,2025-06-06 04:00:00,Approved
3750,292140,4,5,CAGL+1,South,43326,769,2025-06-06 05:00:00,Rejected
3751,110922,3,5,CAGL+2,South,73613,671,2025-06-06 06:00:00,Rejected
3752,45931,5,1,Unique,East,46853,643,2025-06-06 07:00:00,Approved
3753,134168,9,1,Unique,West,40825,780,2025-06-06 08:00:00,Approved
3754,176782,4,4,Unique,North,46817,584,2025-06-06 09:00:00,Rejected
3755,133099,7,4,Unique,North,34178,575,2025-06-06 10:00:00,Rejected
3756,44693,8,4,Unique,East,14498,748,2025-06-06 11:00:00,Approved
3757,118944,0,5,CAGL+1,East,12369,743,2025-06-06 12:00:00,Approved
3758,234655,8,5,CAGL+2,South,17743,578,2025-06-06 13:00:00,Rejected
3759,217574,8,5,Unique,North,32367,722,2025-06-06 14:00:00,Rejected
3760,289518,5,4,CAGL+1,West,73303,788,2025-06-06 15:00:00,Rejected
3761,257572,9,2,CAGL+2,South,23420,666,2025-06-06 16:00:00,Approved
3762,55913,4,5,CAGL+1,North,29380,698,2025-06-06 17:00:00,Approved
3763,207097,6,5,CAGL+1,West,68140,745,2025-06-06 18:00:00,Rejected
3764,97796,7,5,CAGL+1,North,52054,649,2025-06-06 19:00:00,Approved
3765,298213,8,4,CAGL+2,South,54420,691,2025-06-06 20:00:00,Rejected
3766,94811,8,3,Unique,West,58423,747,2025-06-06 21:00:00,Approved
3767,200121,9,4,Others,North,23471,791,2025-06-06 22:00:00,Rejected
3768,242892,2,3,CAGL+2,North,56439,632,2025-06-06 23:00:00,Approved
3769,49178,7,4,CAGL+1,North,17335,738,2025-06-07 00:00:00,Approved
3770,26999,0,2,CAGL+1,South,45756,687,2025-06-07 01:00:00,Approved
3771,205623,6,2,CAGL+2,South,62818,684,2025-06-07 02:00:00,Approved
3772,181244,4,5,CAGL+1,West,71784,611,2025-06-07 03:00:00,Rejected
3773,282769,1,4,CAGL+1,East,62362,767,2025-06-07 04:00:00,Rejected
3774,208237,1,3,CAGL+2,North,33518,594,2025-06-07 05:00:00,Rejected
3775,16859,7,3,Unique,North,49968,709,2025-06-07 06:00:00,Approved
3776,120986,4,2,CAGL+1,North,44945,794,2025-06-07 07:00:00,Approved
3777,242654,2,5,Unique,South,38781,729,2025-06-07 08:00:00,Rejected
3778,293983,0,3,Unique,North,60574,629,2025-06-07 09:00:00,Rejected
3779,299360,6,4,CAGL+1,West,51685,702,2025-06-07 10:00:00,Rejected
3780,59522,2,5,Unique,South,74410,765,2025-06-07 11:00:00,Approved
3781,240233,6,4,Unique,South,68837,718,2025-06-07 12:00:00,Rejected
3782,17485,1,4,CAGL+1,South,78244,765,2025-06-07 13:00:00,Rejected
3783,253056,3,2,Unique,South,68782,594,2025-06-07 14:00:00,Rejected
3784,122701,1,4,Unique,East,31631,679,2025-06-07 15:00:00,Approved
3785,217352,3,1,Unique,South,27889,553,2025-06-07 16:00:00,Rejected
3786,112638,4,5,CAGL+1,East,14519,664,2025-06-07 17:00:00,Approved
3787,194514,7,1,Unique,South,46366,767,2025-06-07 18:00:00,Approved
3788,284370,1,4,CAGL+1,South,54911,559,2025-06-07 19:00:00,Rejected
3789,103405,9,4,CAGL+1,North,75961,774,2025-06-07 20:00:00,Rejected
3790,294732,2,2,Unique,South,45647,777,2025-06-07 21:00:00,Approved
3791,220048,9,2,Unique,West,16453,757,2025-06-07 22:00:00,Approved
3792,172781,4,2,Others,West,52503,652,2025-06-07 23:00:00,Approved
3793,47019,8,2,Unique,West,77680,698,2025-06-08 00:00:00,Rejected
3794,271497,9,3,CAGL+2,North,15091,682,2025-06-08 01:00:00,Approved
3795,75133,4,2,Unique,South,54522,594,2025-06-08 02:00:00,Rejected
3796,207530,8,4,Unique,West,61212,725,2025-06-08 03:00:00,Rejected
3797,168598,3,4,Unique,West,33671,555,2025-06-08 04:00:00,Rejected
3798,138585,9,5,CAGL+1,West,23617,575,2025-06-08 05:00:00,Rejected
3799,255172,4,1,CAGL+1,East,51286,696,2025-06-08 06:00:00,Rejected
3800,135814,8,3,CAGL+2,East,63159,727,2025-06-08 07:00:00,Approved
3801,35939,3,3,Others,East,36547,720,2025-06-08 08:00:00,Rejected
3802,163939,4,5,CAGL+1,West,63151,628,2025-06-08 09:00:00,Rejected
3803,272347,4,5,Others,West,45298,572,2025-06-08 10:00:00,Rejected
3804,100880,3,2,Unique,South,77832,670,2025-06-08 11:00:00,Approved
3805,13748,3,5,Unique,West,32880,590,2025-06-08 12:00:00,Rejected
3806,246094,4,3,CAGL+2,West,21171,760,2025-06-08 13:00:00,Approved
3807,161956,5,1,CAGL+1,West,12313,785,2025-06-08 14:00:00,Rejected
3808,166255,6,1,CAGL+1,West,36339,691,2025-06-08 15:00:00,Approved
3809,160331,5,3,CAGL+1,North,52718,662,2025-06-08 16:00:00,Approved
3810,177031,0,2,Unique,South,31760,567,2025-06-08 17:00:00,Rejected
3811,135829,1,1,Unique,West,19118,797,2025-06-08 18:00:00,Rejected
3812,138216,6,1,Unique,North,18741,698,2025-06-08 19:00:00,Approved
3813,75901,2,2,Unique,East,65990,638,2025-06-08 20:00:00,Approved
3814,253386,9,1,Unique,North,33115,616,2025-06-08 21:00:00,Approved
3815,185607,1,4,Unique,East,41794,630,2025-06-08 22:00:00,Rejected
3816,108046,5,3,CAGL+1,North,12873,564,2025-06-08 23:00:00,Rejected
3817,88278,3,1,Unique,North,75083,563,2025-06-09 00:00:00,Rejected
3818,284535,4,1,CAGL+1,North,36315,776,2025-06-09 01:00:00,Rejected
3819,112476,5,2,Unique,East,72505,713,2025-06-09 02:00:00,Approved
3820,107537,2,1,Unique,East,58385,692,2025-06-09 03:00:00,Approved
3821,191429,0,2,Others,East,13515,635,2025-06-09 04:00:00,Approved
3822,227980,2,3,Unique,West,26942,677,2025-06-09 05:00:00,Approved
3823,85403,2,4,CAGL+2,East,51525,790,2025-06-09 06:00:00,Approved
3824,74286,5,5,CAGL+2,North,43826,626,2025-06-09 07:00:00,Approved
3825,114927,3,3,Others,East,50494,565,2025-06-09 08:00:00,Rejected
3826,287052,6,1,CAGL+2,South,20619,694,2025-06-09 09:00:00,Approved
3827,33386,1,4,CAGL+2,West,22674,758,2025-06-09 10:00:00,Approved
3828,187826,3,5,Unique,North,69324,683,2025-06-09 11:00:00,Rejected
3829,262156,7,5,CAGL+2,South,36630,586,2025-06-09 12:00:00,Rejected
3830,258724,5,1,CAGL+1,East,37509,705,2025-06-09 13:00:00,Approved
3831,211202,9,5,Unique,North,38989,765,2025-06-09 14:00:00,Rejected
3832,35525,2,5,Unique,East,76223,749,2025-06-09 15:00:00,Approved
3833,89818,9,3,Unique,North,69161,701,2025-06-09 16:00:00,Approved
3834,124589,1,3,CAGL+1,West,58090,745,2025-06-09 17:00:00,Approved
3835,155406,2,5,CAGL+2,North,48034,645,2025-06-09 18:00:00,Rejected
3836,104715,0,2,Unique,East,72181,665,2025-06-09 19:00:00,Approved
3837,203839,0,1,Unique,East,73059,616,2025-06-09 20:00:00,Approved
3838,278788,1,2,Unique,North,26215,587,2025-06-09 21:00:00,Rejected
3839,267438,2,2,Unique,South,33436,607,2025-06-09 22:00:00,Approved
3840,177679,8,5,Unique,West,29973,765,2025-06-09 23:00:00,Rejected
3841,93178,7,1,Unique,North,58292,640,2025-06-10 00:00:00,Approved
3842,185458,8,2,CAGL+1,West,14216,572,2025-06-10 01:00:00,Rejected
3843,264466,6,3,CAGL+1,East,12355,762,2025-06-10 02:00:00,Approved
3844,96724,6,3,Unique,West,59921,569,2025-06-10 03:00:00,Rejected
3845,239204,4,1,CAGL+2,West,13301,616,2025-06-10 04:00:00,Approved
3846,106393,6,2,Unique,East,61240,632,2025-06-10 05:00:00,Approved
3847,86312,3,4,CAGL+1,West,79437,589,2025-06-10 06:00:00,Rejected
3848,81196,4,4,Unique,South,41450,777,2025-06-10 07:00:00,Approved
3849,80014,0,1,CAGL+1,South,77709,675,2025-06-10 08:00:00,Rejected
3850,151994,3,1,Unique,North,75525,550,2025-06-10 09:00:00,Rejected
3851,43340,2,4,CAGL+1,North,76148,698,2025-06-10 10:00:00,Approved
3852,123711,1,2,CAGL+1,South,61471,599,2025-06-10 11:00:00,Rejected
3853,225250,1,2,CAGL+1,North,26290,559,2025-06-10 12:00:00,Rejected
3854,21094,7,5,Unique,West,10843,579,2025-06-10 13:00:00,Rejected
3855,277885,0,1,CAGL+1,East,35419,578,2025-06-10 14:00:00,Rejected
3856,121585,7,2,CAGL+2,North,74562,552,2025-06-10 15:00:00,Rejected
3857,78798,8,4,Unique,North,55048,785,2025-06-10 16:00:00,Approved
3858,211604,5,4,CAGL+2,South,28332,689,2025-06-10 17:00:00,Rejected
3859,120130,0,3,Unique,East,72834,642,2025-06-10 18:00:00,Approved
3860,294308,9,2,Unique,North,65986,746,2025-06-10 19:00:00,Approved
3861,176667,6,5,CAGL+1,North,51172,761,2025-06-10 20:00:00,Rejected
3862,40257,4,5,CAGL+1,East,35232,593,2025-06-10 21:00:00,Rejected
3863,62691,8,1,CAGL+1,East,62896,626,2025-06-10 22:00:00,Approved
3864,89768,6,3,Others,East,24113,552,2025-06-10 23:00:00,Rejected
3865,24026,4,4,Others,North,73989,695,2025-06-11 00:00:00,Approved
3866,235162,1,4,Others,South,27297,607,2025-06-11 01:00:00,Rejected
3867,29610,3,1,CAGL+1,West,66673,621,2025-06-11 02:00:00,Approved
3868,187718,1,5,Unique,North,33475,716,2025-06-11 03:00:00,Rejected
3869,188646,8,5,Unique,North,55691,606,2025-06-11 04:00:00,Rejected
3870,232123,1,4,CAGL+1,East,30529,692,2025-06-11 05:00:00,Rejected
3871,29288,1,1,CAGL+1,East,48742,566,2025-06-11 06:00:00,Rejected
3872,94425,1,2,Others,West,35413,646,2025-06-11 07:00:00,Approved
3873,10917,0,3,CAGL+1,North,59042,565,2025-06-11 08:00:00,Rejected
3874,263187,8,5,Unique,East,79409,787,2025-06-11 09:00:00,Rejected
3875,49104,7,5,CAGL+1,North,67252,591,2025-06-11 10:00:00,Rejected
3876,159134,1,5,Unique,East,58301,793,2025-06-11 11:00:00,Rejected
3877,289143,1,2,Unique,West,21854,649,2025-06-11 12:00:00,Approved
3878,272091,4,2,CAGL+1,South,32145,613,2025-06-11 13:00:00,Approved
3879,71169,3,3,Unique,West,47720,669,2025-06-11 14:00:00,Approved
3880,164542,1,5,CAGL+2,North,63063,553,2025-06-11 15:00:00,Rejected
3881,139744,7,4,Unique,North,71499,699,2025-06-11 16:00:00,Approved
3882,69821,7,5,CAGL+1,East,22883,666,2025-06-11 17:00:00,Approved
3883,227741,3,3,CAGL+1,North,10340,671,2025-06-11 18:00:00,Approved
3884,259265,3,3,CAGL+2,North,44468,619,2025-06-11 19:00:00,Approved
3885,224127,8,4,CAGL+2,North,77257,756,2025-06-11 20:00:00,Rejected
3886,284336,3,2,Unique,East,20806,746,2025-06-11 21:00:00,Approved
3887,213834,9,4,CAGL+2,West,36132,669,2025-06-11 22:00:00,Rejected
3888,244538,8,3,Unique,East,66545,692,2025-06-11 23:00:00,Approved
3889,96795,2,4,CAGL+2,North,61565,578,2025-06-12 00:00:00,Rejected
3890,175159,1,5,CAGL+2,South,11374,664,2025-06-12 01:00:00,Rejected
3891,145699,7,3,CAGL+2,South,25508,761,2025-06-12 02:00:00,Approved
3892,253877,2,2,Unique,West,31690,632,2025-06-12 03:00:00,Approved
3893,209298,1,2,Unique,West,17967,616,2025-06-12 04:00:00,Approved
3894,198505,7,4,CAGL+1,West,29129,775,2025-06-12 05:00:00,Rejected
3895,146285,7,4,Unique,West,18816,737,2025-06-12 06:00:00,Approved
3896,112412,4,4,CAGL+1,West,38825,581,2025-06-12 07:00:00,Rejected
3897,29404,8,5,Unique,North,77084,795,2025-06-12 08:00:00,Approved
3898,126545,5,2,Unique,South,58910,771,2025-06-12 09:00:00,Rejected
3899,232128,4,3,CAGL+2,North,75776,582,2025-06-12 10:00:00,Rejected
3900,160245,2,3,CAGL+2,West,20400,648,2025-06-12 11:00:00,Approved
3901,194099,6,2,CAGL+2,East,16772,632,2025-06-12 12:00:00,Approved
3902,296133,8,4,Unique,South,56419,550,2025-06-12 13:00:00,Rejected
3903,271657,3,1,CAGL+1,South,62550,629,2025-06-12 14:00:00,Approved
3904,296663,6,4,Unique,North,76730,614,2025-06-12 15:00:00,Rejected
3905,266875,2,2,CAGL+1,North,27541,703,2025-06-12 16:00:00,Approved
3906,294583,1,5,CAGL+2,East,30908,720,2025-06-12 17:00:00,Rejected
3907,24995,0,4,CAGL+1,South,71990,576,2025-06-12 18:00:00,Rejected
3908,33559,5,3,CAGL+1,South,41594,735,2025-06-12 19:00:00,Approved
3909,108000,4,5,CAGL+2,South,44634,603,2025-06-12 20:00:00,Approved
3910,162191,1,2,Unique,West,60650,595,2025-06-12 21:00:00,Rejected
3911,35517,2,1,Unique,South,74015,574,2025-06-12 22:00:00,Rejected
3912,225558,8,4,Unique,North,64124,568,2025-06-12 23:00:00,Rejected
3913,115686,2,5,CAGL+1,East,12005,686,2025-06-13 00:00:00,Approved
3914,98151,6,5,Others,West,65121,788,2025-06-13 01:00:00,Approved
3915,275471,0,3,CAGL+2,West,63330,707,2025-06-13 02:00:00,Approved
3916,130318,6,4,Unique,South,64818,722,2025-06-13 03:00:00,Approved
3917,205490,8,1,Unique,East,11709,732,2025-06-13 04:00:00,Approved
3918,183860,7,5,CAGL+1,North,77519,688,2025-06-13 05:00:00,Rejected
3919,125945,6,3,Others,North,57925,770,2025-06-13 06:00:00,Rejected
3920,223456,9,4,Unique,North,53473,712,2025-06-13 07:00:00,Rejected
3921,62446,7,4,Others,East,19228,694,2025-06-13 08:00:00,Approved
3922,197655,3,1,Unique,East,61650,778,2025-06-13 09:00:00,Approved
3923,150148,1,3,CAGL+2,South,38702,607,2025-06-13 10:00:00,Approved
3924,79341,8,1,CAGL+2,East,51149,577,2025-06-13 11:00:00,Rejected
3925,41085,2,5,CAGL+2,East,50694,787,2025-06-13 12:00:00,Approved
3926,15750,3,2,CAGL+2,South,39988,647,2025-06-13 13:00:00,Approved
3927,45903,6,2,Unique,West,74654,679,2025-06-13 14:00:00,Approved
3928,213561,1,1,CAGL+2,North,73549,626,2025-06-13 15:00:00,Approved
3929,101036,7,1,CAGL+1,West,11641,570,2025-06-13 16:00:00,Rejected
3930,97954,9,2,CAGL+2,North,51165,719,2025-06-13 17:00:00,Approved
3931,127305,7,5,CAGL+1,West,37771,666,2025-06-13 18:00:00,Approved
3932,210753,4,1,CAGL+1,East,37150,671,2025-06-13 19:00:00,Rejected
3933,42101,8,5,CAGL+2,West,45319,636,2025-06-13 20:00:00,Approved
3934,12775,7,5,Unique,West,45605,779,2025-06-13 21:00:00,Approved
3935,121497,0,3,CAGL+2,South,42032,616,2025-06-13 22:00:00,Rejected
3936,55619,8,5,Unique,East,61896,753,2025-06-13 23:00:00,Approved
3937,262388,4,4,Unique,East,12075,568,2025-06-14 00:00:00,Rejected
3938,243346,8,2,CAGL+1,North,36750,554,2025-06-14 01:00:00,Rejected
3939,75149,8,2,CAGL+2,South,71855,583,2025-06-14 02:00:00,Rejected
3940,36616,9,1,CAGL+1,East,57964,600,2025-06-14 03:00:00,Approved
3941,231767,9,1,Others,West,36797,719,2025-06-14 04:00:00,Approved
3942,195639,2,3,Unique,West,54311,592,2025-06-14 05:00:00,Rejected
3943,178171,7,3,Unique,West,76430,582,2025-06-14 06:00:00,Rejected
3944,216903,6,4,Unique,East,77247,774,2025-06-14 07:00:00,Rejected
3945,241318,6,1,Unique,East,17057,622,2025-06-14 08:00:00,Approved
3946,297623,9,2,Unique,North,40474,769,2025-06-14 09:00:00,Approved
3947,65863,1,4,Unique,North,48364,616,2025-06-14 10:00:00,Approved
3948,183115,1,1,CAGL+1,East,23113,643,2025-06-14 11:00:00,Approved
3949,263347,1,4,CAGL+2,West,37755,570,2025-06-14 12:00:00,Rejected
3950,199052,1,5,CAGL+2,South,32228,696,2025-06-14 13:00:00,Rejected
3951,288495,3,5,CAGL+1,North,32402,659,2025-06-14 14:00:00,Rejected
3952,145203,6,4,Unique,East,59748,773,2025-06-14 15:00:00,Approved
3953,257908,1,1,Unique,West,69761,788,2025-06-14 16:00:00,Approved
3954,283493,4,5,Unique,North,78266,767,2025-06-14 17:00:00,Rejected
3955,202003,6,5,Unique,North,71698,612,2025-06-14 18:00:00,Rejected
3956,284597,8,4,Unique,East,62327,616,2025-06-14 19:00:00,Rejected
3957,159886,7,5,Unique,West,63630,560,2025-06-14 20:00:00,Rejected
3958,159335,8,2,Others,North,39348,702,2025-06-14 21:00:00,Approved
3959,87694,6,5,CAGL+1,North,51919,740,2025-06-14 22:00:00,Approved
3960,25735,2,4,Unique,East,18720,588,2025-06-14 23:00:00,Rejected
3961,185745,0,5,CAGL+1,North,59159,751,2025-06-15 00:00:00,Rejected
3962,230534,9,5,Unique,East,54072,672,2025-06-15 01:00:00,Rejected
3963,55066,6,3,Unique,East,31525,609,2025-06-15 02:00:00,Approved
3964,241387,5,4,Unique,East,76330,722,2025-06-15 03:00:00,Rejected
3965,144445,1,4,Unique,North,66965,550,2025-06-15 04:00:00,Rejected
3966,282836,0,3,CAGL+1,South,32686,672,2025-06-15 05:00:00,Approved
3967,55541,9,3,CAGL+1,West,14666,724,2025-06-15 06:00:00,Approved
3968,175129,3,2,Unique,West,44563,599,2025-06-15 07:00:00,Rejected
3969,76983,3,5,CAGL+2,West,54462,677,2025-06-15 08:00:00,Approved
3970,160655,5,1,Unique,South,46192,620,2025-06-15 09:00:00,Approved
3971,163837,4,1,CAGL+2,North,51822,694,2025-06-15 10:00:00,Approved
3972,200359,8,3,Unique,North,37096,774,2025-06-15 11:00:00,Approved
3973,220747,7,4,Unique,West,71424,788,2025-06-15 12:00:00,Rejected
3974,187597,8,4,Unique,East,26958,771,2025-06-15 13:00:00,Rejected
3975,179302,9,2,Unique,West,33288,580,2025-06-15 14:00:00,Rejected
3976,297710,6,1,Others,South,24430,704,2025-06-15 15:00:00,Approved
3977,262084,8,4,Unique,South,48253,651,2025-06-15 16:00:00,Rejected
3978,131015,2,2,CAGL+1,North,71456,708,2025-06-15 17:00:00,Approved
3979,182257,8,2,CAGL+2,East,30783,661,2025-06-15 18:00:00,Approved
3980,256536,1,3,Unique,North,41039,639,2025-06-15 19:00:00,Approved
3981,234021,8,1,Unique,North,24046,695,2025-06-15 20:00:00,Approved
3982,140956,5,2,CAGL+2,South,47277,657,2025-06-15 21:00:00,Rejected
3983,80744,3,2,Unique,North,30243,622,2025-06-15 22:00:00,Approved
3984,83616,1,2,CAGL+2,South,15645,641,2025-06-15 23:00:00,Approved
3985,97438,9,1,CAGL+1,North,40460,764,2025-06-16 00:00:00,Approved
3986,126841,2,3,CAGL+1,South,57402,748,2025-06-16 01:00:00,Approved
3987,150558,4,5,Others,South,30792,725,2025-06-16 02:00:00,Rejected
3988,179934,8,4,CAGL+2,West,22690,575,2025-06-16 03:00:00,Rejected
3989,262734,6,1,CAGL+2,South,15214,762,2025-06-16 04:00:00,Approved
3990,68870,2,1,CAGL+1,South,19110,666,2025-06-16 05:00:00,Rejected
3991,96694,3,1,Unique,East,70109,661,2025-06-16 06:00:00,Approved
3992,247068,1,5,CAGL+2,South,58149,645,2025-06-16 07:00:00,Rejected
3993,111407,7,4,Unique,East,78847,578,2025-06-16 08:00:00,Rejected
3994,41379,5,4,CAGL+2,East,63447,648,2025-06-16 09:00:00,Rejected
3995,246500,2,2,CAGL+2,North,79611,605,2025-06-16 10:00:00,Approved
3996,64353,4,2,CAGL+2,South,15391,640,2025-06-16 11:00:00,Rejected
